word,def,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
용현시장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현3동,인천광역시 미추홀구청,,,2021-05-31
진흥아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
장애인복지관,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동,인천광역시 미추홀구청,,,2021-05-31
신라아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
제일시장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
제물포역(동양빌딩),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의1동,인천광역시 미추홀구청,,,2021-05-31
주안도서관,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안4동,인천광역시 미추홀구청,,,2021-05-31
주안도서관,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안4동,인천광역시 미추홀구청,,,2021-05-31
시민공원(문화창작지대)역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안1동,인천광역시 미추홀구청,,,2021-05-31
제물포역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
쑥골고가교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화1동,인천광역시 미추홀구청,,,2021-05-31
석바위시장역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안6동,인천광역시 미추홀구청,,,2021-05-31
석바위시장역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안6동,인천광역시 미추홀구청,,,2021-05-31
주안북부역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
서화초등학교(도화e편한세상),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
송림고가교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
제물포역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
학익고등학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
신창아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현3동,인천광역시 미추홀구청,,,2021-05-31
신창아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현3동,인천광역시 미추홀구청,,,2021-05-31
교통방송사거리,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
도원역(인천축구전용경기장),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의3동,인천광역시 미추홀구청,,,2021-05-31
수봉각,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안2동,인천광역시 미추홀구청,,,2021-05-31
연흥아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
국제이노베이션,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화3동,인천광역시 미추홀구청,,,2021-05-31
도화e편한세상604동,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화3동,인천광역시 미추홀구청,,,2021-05-31
시립가좌테니스장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
주안국가산단역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
주안국가산단역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안5동,인천광역시 미추홀구청,,,2021-05-31
SK스카이뷰104동,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현5동,인천광역시 미추홀구청,,,2021-05-31
SK스카이뷰,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현5동,인천광역시 미추홀구청,,,2021-05-31
SK스카이뷰109동,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현5동,인천광역시 미추홀구청,,,2021-05-31
도화e편한세상아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화3동,인천광역시 미추홀구청,,,2021-05-31
도화e편한세상아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화3동,인천광역시 미추홀구청,,,2021-05-31
인천비즈니스고등학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
인천비지니스고등학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
주안역환승정류장,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안1동,인천광역시 미추홀구청,,,2021-05-31
서화초등학교(도화e편한세상),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화3동,인천광역시 미추홀구청,,,2021-05-31
도화e편한세상아파트5단지,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
도화e편한세상아파트6단지,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
도화역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
청운대후문,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
청운대후문,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화2동,인천광역시 미추홀구청,,,2021-05-31
미추홀퍼스트(3단지),버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현동,인천광역시 미추홀구청,,,2021-05-31
도원가로공원,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의3동,인천광역시 미추홀구청,,,2021-05-31
인천터미널역,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동,인천광역시 미추홀구청,,,2021-05-31
학익고등학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
학익동성당앞,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익1동,인천광역시 미추홀구청,,,2021-05-31
교통방송사거리,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현5동,인천광역시 미추홀구청,,,2021-05-31
법원,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익2동,인천광역시 미추홀구청,,,2021-05-31
연흥아파트,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
석암초등학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안8동,인천광역시 미추홀구청,,,2021-05-31
인천기계공고,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안2동,인천광역시 미추홀구청,,,2021-05-31
도화초등학교.수봉도서관,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화1동,인천광역시 미추홀구청,,,2021-05-31
남인천여자중학교,버스정류장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,버스정류장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동,인천광역시 미추홀구청,,,2021-05-31
간석남부역(37435),택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 간석동,인천광역시 미추홀구청,,,2021-05-31
도화역 2번출구,택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화동,인천광역시 미추홀구청,,,2021-05-31
인천버스종합터미널,택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동,인천광역시 미추홀구청,,,2021-05-31
인천지방법원(37096),택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익동,인천광역시 미추홀구청,,,2021-05-31
제물포역 남광장,택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의동,인천광역시 미추홀구청,,,2021-05-31
제물포역 북광장,택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의동,인천광역시 미추홀구청,,,2021-05-31
숭의역 2번출구(37211),택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의동,인천광역시 미추홀구청,,,2021-05-31
인천터미널역 2번출구,택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동,인천광역시 미추홀구청,,,2021-05-31
인하대역 1번출구(37066),택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현동,인천광역시 미추홀구청,,,2021-05-31
인하대역 7번출구(37091),택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현동,인천광역시 미추홀구청,,,2021-05-31
주안역(37503),택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동,인천광역시 미추홀구청,,,2021-05-31
인천축구전용경기장(37558),택시승강장 표지판으로부터 10미터 이내 구역,인천광역시,미추홀구,택시승강장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의동,인천광역시 미추홀구청,,,2021-05-31
인천터미널 주변 보행로,금연거리,인천광역시,미추홀구,거리,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동 15,인천광역시 미추홀구청,37.44250623,126.7015187,2021-05-31
주안역광장,금연광장,인천광역시,미추홀구,광장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 125,인천광역시 미추홀구청,37.4649204,126.6806035,2021-05-31
제물포역광장,금연광장,인천광역시,미추홀구,광장,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화동 649-19,인천광역시 미추홀구청,37.4668031,126.6568696,2021-05-31
옛시민회관 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 190-4,인천광역시 미추홀구청,,,2021-05-31
장안마을 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의동 168-10,인천광역시 미추홀구청,37.46221182,126.6466223,2021-05-31
학골 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익동 312-115,인천광역시 미추홀구청,,,2021-05-31
선흥 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 1243,인천광역시 미추홀구청,,,2021-05-31
돌산 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 867-168,인천광역시 미추홀구청,,,2021-05-31
주안중앙2로길 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 94-15,인천광역시 미추홀구청,,,2021-05-31
용정 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현동 46-1,인천광역시 미추홀구청,,,2021-05-31
비룡 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현동 159-2,인천광역시 미추홀구청,37.45338191,126.6554303,2021-05-31
못안 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화동 98-20,인천광역시 미추홀구청,,,2021-05-31
주인공원 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의동 248-92,인천광역시 미추홀구청,,,2021-05-31
수봉마을 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 659-2,인천광역시 미추홀구청,,,2021-05-31
쌍우물 쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 용현동 492-280,인천광역시 미추홀구청,,,2021-05-31
개나리쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 학익동 306,인천광역시 미추홀구청,,,2021-05-31
애향쉼터,쉼터 전체,인천광역시,미추홀구,쉼터,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화동 119-64,인천광역시 미추홀구청,,,2021-05-31
주안역1번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 235-2,인천광역시 미추홀구청,37.46498257,126.6806038,2021-05-31
주안역2번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 235-2,인천광역시 미추홀구청,37.46498257,126.6806038,2021-05-31
주안역3번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 30-3,인천광역시 미추홀구청,,,2021-05-31
주안역4번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 30-3,인천광역시 미추홀구청,,,2021-05-31
도화역1번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화동 584-5,인천광역시 미추홀구청,,,2021-05-31
도화역2번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화동 575-20,인천광역시 미추홀구청,,,2021-05-31
도화역3번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화동 284,인천광역시 미추홀구청,37.46630996,126.667963,2021-05-31
도화역4번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화동 284,인천광역시 미추홀구청,37.46624511,126.6685341,2021-05-31
제물포역1번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화동 649-19,인천광역시 미추홀구청,37.4668031,126.6568696,2021-05-31
제물포역2번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 도화동 81-1,인천광역시 미추홀구청,37.46693482,126.6564,2021-05-31
간석역1번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 주안동 45,인천광역시 미추홀구청,37.46413306,126.6940422,2021-05-31
인천터미널역1번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동 14,인천광역시 미추홀구청,37.44190495,126.6996909,2021-05-31
인천터미널역2번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동 14,인천광역시 미추홀구청,37.44190495,126.6996909,2021-05-31
인천터미널역3번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동 14,인천광역시 미추홀구청,37.44190585,126.6996904,2021-05-31
인천터미널역4번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동 14,인천광역시 미추홀구청,37.44190585,126.6996904,2021-05-31
인천터미널역5번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동 16,인천광역시 미추홀구청,37.44190585,126.6996904,2021-05-31
인천터미널역6번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 관교동 16,인천광역시 미추홀구청,37.44190585,126.6996904,2021-05-31
문학경기장역2번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 문학동 산70,인천광역시 미추홀구청,37.4347199,126.6970706,2021-05-31
숭의역1번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의동 441-85,인천광역시 미추홀구청,37.4609589,126.638487,2021-05-31
숭의역2번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의동 417-167,인천광역시 미추홀구청,37.4609589,126.638487,2021-05-31
숭의역4번출입구,지하철역 출입구로부터 10미터 이내 구역,인천광역시,미추홀구,지하철역 출입구,인천광역시 미추홀구 간접흡연 피해방지에 관한 조례,,30000,032-880-5413,,인천광역시 미추홀구 숭의동 379-72,인천광역시 미추홀구청,37.4609589,126.638487,2021-05-31
